Date,Name,Px_LAST,CUR_MKT_CAP,CURR_ENTP_VAL,PX_TO_BOOK_RATIO,CURRENT_EV_TO_T12M_EBITDA,PX_TO_SALES_RATIO,PE_RATIO,Log_CAP,Return
40148,ICE UN Equity,21.562,7897.8376,7869.3816,3.4289,13.2285,8.2975,26.9249,8.974344279,0.048429447
40148,IBM UN Equity,127.94,168062.3557,179429.3557,9.1363,8.3409,1.7843,13.0821,12.03209035,0.061214333
40148,HUM UN Equity,42.46,7211.0881,1739.5051,1.2997,0.9606,0.2303,7.466,8.883375134,0.147257498
40148,HSY UN Equity,35.88,7937.4202,9605.0702,13.6837,10.0021,1.5502,16.9108,8.97934359,-0.053547877
40148,HRL UN Equity,9.5625,5133.59,5100.051,2.4074,7.6841,0.7858,15.6274,8.543560498,0.037710255
40148,HPE UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,HON UN Equity,37.4803,30041.0545,35764.0545,3.013,8.3914,0.8829,11.3385,10.31032021,0.08786753
40148,HLT UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,HES UN Equity,59.8,19558.8704,23113.8704,1.5193,6.6476,0.6834,6626.0388,9.881184191,0.092237443
40148,HD UN Equity,28,47727.5996,55427.5996,2.4576,8.9747,0.7114,17.1443,10.77326512,0.117318436
40148,HAL UN Equity,29.35,26471.5951,27881.5951,3.0967,7.7256,1.6572,15.371,10.18382755,0.003075871
40148,GOOGL UW Equity,295.221,187148.2959,165153.9049,5.5493,17.8821,8.2166,31.8852,12.13965661,0.104645768
40148,GM UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,GLW UN Equity,17.2,26764.8083,25905.8083,1.7813,26.9571,5.3847,16.5919,10.19484318,0.184573003
40148,GIS UN Equity,34.34,22429.7419,28515.8419,3.7155,8.7284,2.0624,21.7991,10.01814312,0.044562738
40148,GD UN Equity,67.14,25902.6993,28357.6993,2.2105,6.7502,0.8121,10.7424,10.16210246,0.065376071
40148,FTV UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,FOXA UW Equity,10.4192,32633.01,40822.01,1.1349,#N/A N/A,0.9046,17.61,10.39307963,0.023416627
40148,FOX UW Equity,12.3157,32633.01,40822.01,1.3415,#N/A N/A,1.0693,20.8154,10.39307963,0.031802683
40148,FISV UW Equity,11.87,7307.0768,10806.0768,2.5076,8.638,1.8232,14.9886,8.896598582,0.040087623
40148,FIS UN Equity,23.42,8723.4461,10928.4461,1.2165,13.5119,1.3448,20.9051,9.073769634,0.063578565
40148,FDX UN Equity,85.88,26839.0882,27332.0882,1.8968,12.4633,0.8208,32.395,10.19761462,0.178537121
40148,FB UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,F UN Equity,8.88,29367.0558,32913.0558,#N/A N/A,76.542,0.2189,#N/A N/A,10.28762877,0.171503958
40148,EXC UN Equity,49.02,32322.6792,43007.6792,2.5864,5.7153,1.8257,11.5077,10.38352441,0.055782899
40148,EW UN Equity,20.57,4654.5055,4467.3055,4.2483,12.5911,4.133,34.4659,8.445590954,0.057148731
40148,EQR UN Equity,32.48,8969.1635,18742.4255,1.8879,16.4082,4.5515,134.367,9.101547695,0.12465374
40148,EQIX UW Equity,99.73,3887.8044,4774.6774,3.4271,14.3876,4.5678,24.8315,8.265599856,0.151217823
40148,EOG UN Equity,44.145,22280.4576,24468.9466,2.3404,11.3413,4.5571,26.8629,10.01146523,0.077101379
40148,EMR UN Equity,42.19,31733.1117,34899.1117,3.708,10.2434,1.5374,17.016,10.36511595,0.105897772
40148,EIX UN Equity,34.6,11273.0671,21483.0671,1.1476,7.5751,0.8996,8.2742,9.330171717,0.084979617
40148,ED UN Equity,43.31,11931.5547,22842.5547,1.1994,8.6788,0.9314,14.4514,9.386941825,0.051724138
40148,ECL UN Equity,45.48,10803.9789,11675.6789,5.5059,11.8547,1.8553,24.9313,9.287669762,0.03246311
40148,EBAY UW Equity,10.1053,31044.0097,28084.7077,1.0245,10.835,1.5492,8.4898,10.34316114,0.069966647
40148,EA UW Equity,16.98,5526.5656,3514.5656,2.0777,#N/A N/A,1.3862,#N/A N/A,8.617321853,-0.05719045
40148,DXC UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,DWDP UN Equity,28.08,32115.8282,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10.37710428,0.17884131
40148,DUK UN Equity,51.33,22321.81,37279.81,1.0318,9.3597,1.722,14.6973,10.01331951,0.084283904
40148,DISCK UW Equity,14.08,12951.4642,16077.4642,1.3165,11.0956,3.4777,21.9799,9.468964126,0.182199832
40148,DISCA UW Equity,16.5512,12951.4642,16077.4642,1.5475,11.0956,4.0881,25.8377,9.468964126,0.187683432
40148,DIS UN Equity,30.73,57113.4418,68104.4418,1.6564,9.4879,1.5776,16.9588,10.95279478,0.121123677
40148,DHR UN Equity,27.2509,23100.0012,24413.9812,1.5606,12.7886,1.553,15.1494,10.04758795,0.049015305
40148,DG UN Equity,23.31,7940.4304,11735.4254,2.7804,10.1611,0.6453,22.0631,8.979722759,#VALUE!
40148,DE UN Equity,54.05,22860.3393,19628.4393,4.7474,6.0304,0.9887,25.6371,10.03715878,0.167386609
40148,D UN Equity,37.18,22205.4123,39993.4123,1.9596,8.5002,1.3856,10.9076,10.00809134,0.074566474
40148,CXO UN Equity,42.54,3649.2811,4282.1431,2.7738,11.5394,6.3937,47.4995,8.202285468,0.119179163
40148,CVS UN Equity,31.18,43980.7298,54805.5298,1.24,7.1494,0.4636,12.373,10.69150686,-0.127832168
40148,CTSH UW Equity,22.57,13303.3633,12120.6623,5.4595,17.8105,4.2163,26.5276,9.495772162,0.163402062
40148,CTAS UW Equity,28.72,4390.297,4696.393,1.7589,9.3691,1.2321,18.3148,8.387152158,0.025714286
40148,CSX UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,CSCO UW Equity,23.91,137544.3181,112476.3181,3.4375,12.828,3.9837,23.1943,11.83170146,0.039565217
40148,CRM UN Equity,16.08,8033.5681,#N/A N/A,9.3534,#N/A N/A,6.4025,112.5974,8.991384054,0.112610275
40148,COST UW Equity,60.75,26486.3437,24598.3437,2.5799,9.6844,0.3655,24.0671,10.18438455,0.051948052
40148,COP UN Equity,39.8389,77537.866,107941.866,0.961,5.7968,0.4308,11.1694,11.25852169,0.045618465
40148,COL UN Equity,54.43,8558.2687,8858.2687,6.6184,8.8054,1.9284,14.2564,9.054653194,0.071878692
40148,CMI UN Equity,47.16,9516.5485,9603.5485,2.6313,13.7587,0.8663,33.0985,9.16078751,0.069387755
40148,CME UW Equity,66.168,22008.0415,24249.2415,1.1484,13.0014,8.3355,25.0266,9.999163188,0.082591623
40148,CMCSA UW Equity,7.485,42044.2317,70811.2317,1.01,5.1782,1.2157,13.7697,10.64647748,0.031702274
40148,CI UN Equity,33.08,9045.2963,10454.2963,1.7545,7.8192,0.4853,7.9274,9.110000156,0.18016411
40148,CHTR UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,CELG UW Equity,28.16,25884.8064,23120.3584,6.291,38.9521,10.1132,35.4188,10.16141145,0.121688907
40148,CCL UN Equity,32.13,25798.4749,35307.4749,1.1473,10.1956,1.9109,14.4081,10.15807066,0.089891452
40148,CCI UN Equity,37,10774.6218,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.284948815,0.232101232
40148,CBS UN Equity,13.15,8979.8787,15492.4787,1.0031,9.3797,0.6781,27.1023,9.102741653,0.084983498
40148,CBOE UF Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,CAT UN Equity,59.68,37164.3759,43363.3759,4.6595,14.1433,0.9697,22.6332,10.52310594,0.075509101
40148,CAG UN Equity,17.5628,9996.9051,12991.5051,1.561,8.1065,0.6334,10.2498,9.210030834,0.080422011
40148,C UN Equity,41,93742.1838,402699.1838,0.6671,82.7748,0.2269,#N/A N/A,11.44830357,0.027568922
40148,BXP UN Equity,67.97,9428.7373,15337.4483,2.1183,16.3869,5.5825,139.9032,9.151517464,0.114444991
40148,BSX UN Equity,8.44,12748.0286,17397.0286,0.9586,#N/A N/A,1.5667,16.1487,9.453131919,0.028014616
40148,BR UN Equity,22.16,3032.895,3125.495,3.486,7.8947,1.5036,14.6755,8.017272888,0.063850216
40148,BMY UN Equity,24.65,48831.1595,46125.1595,3.355,8.9598,2.6633,16.0011,10.7961239,0.132292145
40148,BKNG UW Equity,214.8,9440.6535,8992.3255,7.8304,20.3709,4.0567,33.8545,9.152780483,0.321195719
40148,BIIB UW Equity,44.075,13838.1476,12067.9416,1.9421,7.0072,2.951,13.8741,9.535184376,0.123502422
40148,BHGE UN Equity,41.06,12723.9474,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.451241119,-0.027244729
40148,BF/B UN Equity,13.6213,7732.2472,8406.1472,4.011,10.8705,3.1823,16.0125,8.953154811,0.039690718
40148,BDX UN Equity,76,18021.0361,17966.6561,3.5036,8.4698,2.5407,14.7002,9.799295027,0.102248006
40148,BBY UN Equity,43.53,18131.9427,19950.9427,3.2912,7.0176,0.3779,14.8396,9.805430452,0.119310877
40148,AXP UN Equity,41.3,49112.6926,85516.6926,3.5219,15.4334,1.7794,34.3028,10.80187279,0.157511211
40148,AVGO UW Equity,15.96,3764.7757,3891.7757,3.6124,18.7105,2.3507,70.4757,8.233443563,0.07330195
40148,AVB UN Equity,73.54,5988.6125,9871.6675,1.9426,25.3039,6.7804,36.6355,8.697615028,0.068274259
40148,ATVI UW Equity,11.67,14801.0487,12080.0487,1.4014,#N/A N/A,3.4894,30.89,9.602453315,0.12536162
40148,ARE UN Equity,57.41,2536.0179,5595.9939,1.3224,16.6529,4.0816,20.3365,7.838350374,0.066505666
40148,APTV UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,APH UN Equity,21.13,7247.4675,7749.3215,4.4565,13.1778,2.5798,22.3598,8.888407376,0.028474081
40148,APD UN Equity,77.2886,17698.6134,21850.0134,3.4074,12.9551,1.9645,19.458,9.781241577,0.067688741
40148,APC UN Equity,61.56,30257.4426,39816.4426,1.5266,11.4877,3.3504,70.1275,10.31749747,-0.004527814
40148,AON UN Equity,38.6,10573.4126,11541.4126,1.7657,9.7396,1.4974,13.0195,9.266097884,-0.004641568
40148,ANTM UN Equity,54.79,25112.7561,15754.2561,1.1142,3.4384,0.4389,8.7917,10.13113121,0.150808654
40148,ANET UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,AMZN UW Equity,138.5,59968.1161,56083.1161,16.7282,43.8492,2.7445,78.3399,11.0015683,0.165432514
40148,AMT UN Equity,41.67,16728.5174,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.724870171,0.122273095
40148,AMGN UW Equity,57.08,57772.8615,55295.8615,2.5371,8.396,4.0259,12.5082,10.96427442,0.088689681
40148,AME UN Equity,16.4667,3995.4238,4848.0098,2.6921,11.4233,1.7959,17.7273,8.292904935,0.048687445
40148,AMD UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,AMAT UW Equity,12.89,17191.5733,15178.7373,2.4363,#N/A N/A,3.4281,926.5382,9.752174618,0.04796748
40148,ALXN UW Equity,23.05,4082.8927,3948.5057,9.5444,42.9461,10.9335,55.2442,8.314561011,0.058796509
40148,ALB UN Equity,34.21,3136.3728,3743.9668,2.6201,13.816,1.5894,18.7029,8.050822252,0.079179811
40148,AGN UN Equity,37.55,3985.557,4158.557,1.7249,7.6943,1.4628,15.7682,8.290432356,0.06343812
40148,AET UN Equity,29.82,12926.97,12720.17,1.355,4.6311,0.3949,9.049,9.467071106,0.135135135
40148,AES UN Equity,13.14,8772.0383,29097.0383,1.9309,7.4665,0.6701,14.5594,9.079324476,-0.005299016
40148,AEP UN Equity,33.04,15781.8371,32311.8371,1.2074,7.4692,1.0753,10.7475,9.666615007,0.087199737
40148,AEE UN Equity,26.58,6297.3603,13824.3603,0.8028,6.5209,0.7765,10.1333,8.747885825,0.103820598
40148,ADP UW Equity,38.4594,22123.0102,20446.6102,3.4242,9.3244,2.2005,15.6506,10.00437353,0.0840749
40148,ADI UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40148,ADBE UW Equity,36.4,19064.8666,18160.3936,3.8901,18.6656,6.4802,41.4576,9.855602475,0.107392759
40148,AAPL UW Equity,28.1514,177315.6681,143323.6681,5.6042,11.4898,4.1021,21.7266,12.08568686,0.040936537
40148,A UN Equity,21.0522,10160.1,10580.1,2.9066,50.8659,1.6282,42.5253,9.226223564,0.174316123
40148,ACN UN Equity,41.5,30515.0633,27017.1433,10.5408,8.802,1.156,16.0962,10.32597572,0.102257636
40182,ZTS UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,ZBH UN Equity,60.02,12782.9998,13152.4998,2.1736,9.6981,3.147,15.2131,9.455871427,0.021617021
40182,XOM UN Equity,69.15,328274.6673,331840.6673,2.9563,8.6969,1.2104,17.2498,12.70160594,-0.090610205
40182,XEL UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,WY UN Equity,18.1222,9358.9188,12232.9188,2.3143,200.5397,1.6929,#N/A N/A,9.14408505,0.093602718
40182,WMT UN Equity,54.23,206625.6208,249691.6208,3.0711,8.3495,0.524,15.1995,12.23866384,-0.009497717
40182,WM UN Equity,34.16,16726.5126,24765.5126,2.6421,8.1119,1.4231,17.2294,9.72475032,0.028915663
40182,WELL UN Equity,44.04,5417.4442,8095.0852,1.5488,18.0171,8.9701,31.3942,8.597379433,-0.020026702
40182,WEC UN Equity,24.865,5813.9842,10626.2842,1.6298,10.5003,1.4175,15.6384,8.668021364,0.08580786
40182,WBA UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,VZ UN Equity,31.0965,94536.7719,197054.7719,2.1309,6.0474,0.8195,12.9579,11.45674416,0.029065265
40182,VRTX UW Equity,44.24,8578.0871,7436.5581,8.0686,#N/A N/A,75.4107,#N/A N/A,9.056966219,0.109884596
40182,VLO UN Equity,16.342,10096.2123,16671.2123,0.6267,10.721,0.1336,#N/A N/A,9.219915613,0.112563485
40182,V UN Equity,22.035,65455.2136,61101.2136,2.7788,15.1804,9.2014,39.4452,11.08912143,0.062311679
40182,UTX UN Equity,71.63,67155.9493,73772.9493,3.3439,9.5524,1.2415,15.9053,11.1147728,0.053382353
40182,UPS UN Equity,58.18,57761.3536,65354.3536,7.5794,11.7798,1.2809,25.793,10.96407521,0.005183138
40182,UNP UN Equity,32.695,32992.4718,40990.4718,1.9656,8.529,2.3259,18.5673,10.40403469,0.016477538
40182,UNH UN Equity,31.53,36638.3834,36772.3834,1.532,5.003,0.4235,9.7413,10.5088517,0.098606272
40182,UAL UW Equity,12.8,2138.1234,7639.1234,#N/A N/A,10.078,0.1195,#N/A N/A,7.667683807,0.549636804
40182,TXN UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,TWTR UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,TSN UN Equity,12.24,4610.4203,6758.4203,1.013,8.3334,0.17,15.9766,8.436074303,0.000817661
40182,TROW UW Equity,54.4,14008.1096,13264.8096,4.8797,17.1868,7.4406,33.1511,9.547391698,0.119111294
40182,TMO UN Equity,47.5,19394.9438,20007.1438,1.26,10.896,1.9362,22.0113,9.872767682,-0.008143663
40182,TJX UN Equity,18.02,15126.2975,14597.4305,5.1441,6.7277,0.7719,14.5911,9.624190064,-0.064382139
40182,TGT UN Equity,48.55,36524.7867,53195.7867,2.4393,8.6231,0.5641,16.8203,10.5057464,0.037836682
40182,TEL UN Equity,25.03,11485.4885,12214.4885,1.6419,#N/A N/A,1.0999,23.1664,9.348839648,0.055227656
40182,T UN Equity,28.58,168650.58,237415.58,1.6608,5.835,1.375,13.1402,12.03558428,0.051508462
40182,SYY UN Equity,28.1,16630.6807,18269.6597,4.2331,7.9905,0.4644,14.712,9.719004503,0.018484958
40182,SYK UN Equity,52.16,20746.0447,17809.2447,3.147,8.9959,3.0831,17.5732,9.940110891,0.027580772
40182,SYF UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,SWK UN Equity,52.71,4238.9751,5246.7751,2.1359,10.4622,1.1254,17.4619,8.352076797,0.074179743
40182,STZ UN Equity,16.12,3569.2622,7616.1622,1.3261,33.2438,1.0429,15.8729,8.180114187,-0.065507246
40182,SRE UN Equity,55.9,13776.1582,22605.1582,1.533,11.5983,1.6786,11.8865,9.53069471,0.038647343
40182,SPGI UN Equity,33.61,10583.7888,10628.9628,5.7374,6.1435,1.764,14.2549,9.267078751,0.108509235
40182,SPG UN Equity,74.203,22501.6005,38469.2295,4.799,15.9215,5.2942,36.7653,10.02134172,0.068930249
40182,SO UN Equity,33.25,26607.0299,46839.0299,1.8315,9.2565,1.6783,14.3755,10.18893074,0.025917927
40182,SLB UN Equity,67.11,80583.291,81556.291,4.1944,12.8294,3.5413,24.289,11.2970466,0.038051044
40182,SHW UN Equity,61.67,6989.7209,7954.7559,5.2966,9.5885,0.9869,15.5067,8.852195906,-0.008361473
40182,SBUX UW Equity,11.525,17063.684,16269.284,5.1344,11.9856,1.7374,23.1183,9.744707741,0.060745513
40182,RTN UN Equity,52.21,20007.7601,19806.7601,2.0083,5.7511,0.8185,10.7224,9.903875482,0.007915058
40182,RSG UN Equity,28.68,10902.5329,17819.7329,1.4438,7.2453,1.328,19.4314,9.296750417,0.003850193
40182,ROST UW Equity,10.6725,5288.1427,4861.0017,4.7762,6.0123,0.7645,13.5955,8.573222367,-0.038296914
40182,ROP UN Equity,52.54,4784.0297,5770.0797,2.0313,11.5669,2.3247,19.9802,8.473038504,-0.015182755
40182,ROK UN Equity,47.73,6789.7549,6978.2549,4.9775,16.1422,1.6105,30.0384,8.823170123,0.083295506
40182,RHT UN Equity,31.12,5843.5953,4884.5083,5.2933,35.5757,8.1561,80.5927,8.67310152,0.133697632
40182,REGN UW Equity,24.63,1982.5772,1594.1672,5.0348,#N/A N/A,5.1826,#N/A N/A,7.592152893,0.300422386
40182,RCL UN Equity,25.8,5519.0871,13654.2381,0.736,12.9213,0.9366,33.9474,8.615967745,0.052631579
40182,QCOM UW Equity,46.94,78404.4974,59675.4974,3.6799,19.8587,7.3794,28.3131,11.26963657,0.041722148
40182,PYPL UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,PXD UN Equity,50.98,5879.0645,8719.5505,1.6489,8.7545,3.7276,#N/A N/A,8.67915293,0.196432762
40182,PSX UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,PSA UN Equity,80.13,13585.1761,16886.1491,2.4408,15.7772,8.3018,24.2749,9.516734485,0.002753097
40182,PPL UN Equity,30.1301,12243.4146,19438.4146,2.0678,10.8292,1.4647,16.1822,9.412743488,0.039703929
40182,PPG UN Equity,30.3,10119.3095,12577.3095,2.675,10.6859,0.8158,21.0145,9.222200709,0.011517276
40182,PLD UN Equity,25.37,3711.7782,7321.0092,1.3986,55.0721,5.2668,59.0707,8.21926634,0.072727273
40182,PH UN Equity,54.52,8760.9005,10556.5635,1.9259,11.8078,0.9579,25.2535,9.078053975,-0.004200913
40182,PG UN Equity,61.12,178576.405,206146.405,2.6365,10.6607,2.3053,16.4301,12.09277183,-0.028453346
40182,PEP UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,PEG UN Equity,33.63,17016.1211,25435.1211,1.9363,6.1781,1.3799,10.0315,9.741916474,0.06155303
40182,PCG UN Equity,44.5,16507.7291,28368.7291,1.596,6.6813,1.2229,12.9891,9.711583981,0.037537888
40182,PCAR UW Equity,36.61,13308.0501,11424.3501,2.611,13.4721,1.6436,272.3938,9.496124402,-0.03809774
40182,PAYX UW Equity,30.82,11138.5576,10851.2426,8.0007,12.8858,5.5055,22.6458,9.318168026,-0.028679483
40182,OXY UN Equity,79.7133,67449.5423,69099.5423,2.2255,8.8601,4.2435,20.1235,11.11913508,0.011194863
40182,ORLY UW Equity,38.5,5281.865,6045.678,1.9705,8.8155,1.082,17.2646,8.572034534,-0.017355794
40182,ORCL UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,OKE UN Equity,19.9516,4808.2616,11501.4196,1.9147,9.7171,0.3784,14.4901,8.478090884,0.134393532
40182,NVDA UW Equity,18.49,10260.1015,8650.7825,4.2334,#N/A N/A,3.5704,#N/A N/A,9.236018011,0.388138138
40182,NUE UN Equity,47.79,15044.9317,16084.6617,2.036,43.5264,1.3448,#N/A N/A,9.618796449,0.103950104
40182,NTAP UW Equity,34.19,11587.1963,9709.6743,5.4886,32.443,3.3737,47.1429,9.357656,0.080252765
40182,NSC UN Equity,52.59,19347.5397,25414.5397,1.8745,9.054,2.4224,18.8404,9.870320543,0.004584527
40182,NOC UN Equity,51.573,17836.7847,18855.7847,1.2474,6.6817,0.5982,12.0083,9.78901816,0.028764637
40182,NKE UN Equity,16.3375,31479.0788,28039.6788,3.4538,13.1321,1.7281,16.4503,10.35707844,-0.000764526
40182,NFLX UW Equity,7.64,2922.2916,2840.0316,14.3514,12.3489,1.8069,27.5873,7.980123382,-0.081620387
40182,NEE UN Equity,53.25,22010.7432,40661.7432,1.7113,8.8203,1.3792,13.6117,9.99928594,0.00680658
40182,MU UW Equity,10.85,9220.5881,12312.5881,1.7748,9.7026,1.7385,#N/A N/A,9.1291941,#VALUE!
40182,MSFT UW Equity,30.95,274808.7979,244704.7979,6.1581,10.185,4.6866,16.0717,12.52383085,0.031322892
40182,MRO UN Equity,19.4927,22728.9098,29203.9098,0.6299,4.9532,0.2842,13.8671,10.03139295,-0.022824343
40182,MPC UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,MO UN Equity,19.79,41009.0641,51133.0641,10.097,8.8881,2.4322,11.0053,10.6215484,0.037755637
40182,MNST UW Equity,6.547,3499.4631,3152.8331,5.9199,9.1861,3.091,17.5633,8.160364836,0.104047218
40182,MMM UN Equity,83.02,58774.6991,60413.6991,4.6219,10.1179,2.5161,17.6936,10.98146675,0.055831108
40182,MMC UN Equity,21.87,11536.712,13456.712,1.9876,11.7015,1.1423,13.745,9.353289577,-0.024966563
40182,MDT UN Equity,43.9,48494.1897,54448.1897,3.5637,14.7157,3.2406,14.7501,10.78919927,0.028343874
40182,MDLZ UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,MCO UN Equity,27.27,6449.355,7169.255,#N/A N/A,9.5387,3.5833,15.7081,8.771735405,0.165384615
40182,MCK UN Equity,63.36,16979.3837,16062.3837,2.3928,6.7094,0.1578,13.8759,9.739755164,0.014084507
40182,MAR UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,MA UN Equity,25.684,33325.8548,30296.8548,9.5122,12.6237,6.5482,21.7167,10.4140888,0.05699823
40182,LYB UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,LUV UN Equity,11.18,8294.8879,9216.8879,1.5226,10.4976,0.8007,58.4432,9.023394688,0.195721925
40182,LRCX UW Equity,39.88,5074.7458,4475.5318,3.2067,#N/A N/A,4.2186,#N/A N/A,8.532031714,0.141058655
40182,LOW UN Equity,23.16,34092.2611,37519.2611,1.7615,7.8133,0.7207,18.7338,10.43682569,0.025686448
40182,LMT UN Equity,76.85,29263.1516,31924.1516,6.9796,6.0223,0.6652,10.3212,10.28408438,-0.026352464
40182,LLY UN Equity,35.82,41157.9846,43324.0846,4.3217,6.2924,1.8019,8.0742,10.62517322,-0.034241035
40182,KR UN Equity,10.24,13309.77,20915.77,2.7661,7.6121,0.1757,10.8518,9.496253631,-0.105286151
40182,KO UN Equity,28.52,132172.0269,135365.0269,5.2971,14.2986,4.2715,18.6379,11.79185959,-0.017906336
40182,KMI UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,KHC UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,K UN Equity,52.83,20044.9754,24593.9754,8.8681,10.3119,1.604,14.7363,9.905733798,-0.002643005
40182,JCI UN Equity,16.6997,17216.3611,19280.3611,0.5746,#N/A N/A,0.4505,6.9103,9.753615437,0.017387278
40182,ISRG UW Equity,102.923,11792.5125,11237.1125,7.7328,27.2812,11.2262,52.0691,9.375220075,0.08377647
40182,IR UN Equity,28.9344,11602.1572,14925.9572,1.3063,11.7861,0.7114,17.9623,9.358946325,0.009468653
40182,IQV UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,IP UN Equity,26.7955,11771.5163,19144.5163,1.9268,5.7319,0.4877,30.1412,9.373438019,0.044984791
40182,INTU UW Equity,30.81,9759.4032,9830.4032,4.2881,10.3476,3.1564,21.0356,9.18598653,0.046535326
40182,INTC UW Equity,20.88,115299.36,102827.36,2.7652,8.5454,3.3009,17.0397,11.65528716,0.06259542
40182,INFO UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
40182,ILMN UW Equity,30.55,3821.5789,3418.2539,4.2233,21.8029,5.6451,41.9275,8.248418941,0.026890756
